"token","referral","creationDate","lastUpdate","status","P1","S4","F2","A1","R3","P3","S1","D1","F1","A4","A2","D4","S2","A3","R2","D2","F3","R1","P2","S3","D3","F4","P4","R4","age","gender","countryOfOrigin_value","countryOfOrigin_label","hexadType_philanthropist","hexadType_socializer","hexadType_freeSpirit","hexadType_achiever","hexadType_player","hexadType_disruptor","hexadType_percentage_philanthropist","hexadType_percentage_socializer","hexadType_percentage_freeSpirit","hexadType_percentage_achiever","hexadType_percentage_player","hexadType_percentage_disruptor"
"09f72776-ca83-469b-a43a-c0211d5b7936","prolific","2022-01-17T07:21:27.932Z","2022-01-17T07:22:43.698Z","final",6,3,6,4,5,6,5,6,6,4,6,5,5,6,6,4,6,6,7,6,2,6,7,6,25,,"gb","United Kingdom of Great Britain and Northern Ireland",26,19,24,20,23,17,92.86,67.86,85.71,71.43,82.14,60.71
"8c01dcac-50e7-48f3-a4e9-eeef3ecd83e2","prolific","2022-01-17T07:21:30.371Z","2022-01-17T07:23:20.662Z","final",7,2,6,2,7,2,6,1,6,6,3,6,3,6,7,3,7,7,2,6,4,3,7,7,54,"female","au","Australia",18,17,22,17,28,14,64.29,60.71,78.57,60.71,100.0,50.0
"ac444b96-434d-40cb-81f8-9795b0043bd5","prolific","2022-01-17T07:21:34.332Z","2022-01-17T07:22:38.079Z","final",6,2,1,4,5,7,5,1,5,4,4,1,5,6,5,4,6,4,7,5,4,5,6,6,30,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,17,17,18,20,10,92.86,60.71,60.71,64.29,71.43,35.71
"6e841df7-0fbc-404f-baef-20317ce9d4fd","prolific","2022-01-17T07:21:34.758Z","2022-01-17T07:23:33.539Z","final",6,5,5,6,7,6,5,5,6,6,6,3,4,5,6,6,6,6,5,5,5,4,5,6,38,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,19,21,23,25,19,78.57,67.86,75.0,82.14,89.29,67.86
"fe3a1a86-e09f-463c-9374-87348f6b201b","prolific","2022-01-17T07:21:35.088Z","2022-01-17T07:22:51.489Z","final",5,2,3,3,5,5,3,3,2,5,5,2,4,3,6,2,6,7,3,2,1,3,3,6,29,"female","gb","United Kingdom of Great Britain and Northern Ireland",16,11,14,16,24,8,57.14,39.29,50.0,57.14,85.71,28.57
"3a94bae5-5069-4928-bce3-93e78ce5d3da","prolific","2022-01-17T07:21:36.305Z","2022-01-17T07:22:59.003Z","final",7,5,7,6,6,7,6,4,7,5,7,4,5,7,7,7,7,7,5,6,5,7,7,7,26,"female","us","United States of America",26,22,28,25,27,20,92.86,78.57,100.0,89.29,96.43,71.43
"3a58c8ed-2f04-4493-a7a9-8f6d1882594a","prolific","2022-01-17T07:21:36.923Z","2022-01-17T07:22:33.459Z","final",7,6,6,5,6,7,6,1,5,6,6,1,7,4,5,5,6,4,6,7,1,4,7,7,29,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,26,21,21,22,8,96.43,92.86,75.0,75.0,78.57,28.57
"62b3f0fa-7fc5-4257-bb62-c52b7f3679e3","prolific","2022-01-17T07:21:40.051Z","2022-01-17T07:23:02.504Z","final",7,6,5,6,3,7,6,2,4,6,6,1,7,6,5,5,4,5,6,2,1,3,7,7,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,21,16,24,20,9,96.43,75.0,57.14,85.71,71.43,32.14
"f5c7e0c3-9530-4440-97d9-e6152a3dfeca","prolific","2022-01-17T07:21:40.827Z","2022-01-17T07:23:37.140Z","final",7,2,3,6,4,5,5,1,7,4,6,1,5,6,3,4,7,3,5,2,1,3,6,1,32,"male","ca","Canada",23,14,20,22,11,7,82.14,50.0,71.43,78.57,39.29,25.0
"9f4f1b11-ef8a-49ac-9c50-76a86a9a524a","prolific","2022-01-17T07:21:49.823Z","2022-01-17T07:24:06.615Z","final",7,2,4,6,5,5,5,5,6,6,7,4,1,7,3,5,7,3,6,4,2,5,5,4,32,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,12,22,26,15,16,82.14,42.86,78.57,92.86,53.57,57.14
"4e73731e-ece0-457b-9114-16d32b28954a","prolific","2022-01-17T07:21:51.709Z","2022-01-17T07:23:30.398Z","final",7,6,7,7,7,6,6,6,7,7,6,6,5,7,7,6,7,7,5,6,3,6,6,7,41,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,23,27,27,28,21,85.71,82.14,96.43,96.43,100.0,75.0
"b5637c9e-5025-46ab-929d-bb266f83193f","prolific","2022-01-17T07:22:00.191Z","2022-01-17T07:23:23.595Z","final",7,2,6,7,7,6,3,6,7,7,7,3,2,7,5,7,7,6,7,1,6,6,7,5,49,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,8,26,28,23,22,96.43,28.57,92.86,100.0,82.14,78.57
"37a4b485-ddd1-48f2-9714-8f88c2480878","prolific","2022-01-17T07:22:02.166Z","2022-01-17T07:23:19.443Z","final",6,5,5,6,3,6,6,5,5,6,6,2,5,5,6,4,5,6,5,6,3,5,6,6,48,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,22,20,23,21,14,82.14,78.57,71.43,82.14,75.0,50.0
"4dd9e9d4-ade6-4b58-b30a-bc6a9065fe77","prolific","2022-01-17T07:22:10.076Z","2022-01-17T07:23:14.739Z","final",7,3,5,6,6,7,5,2,6,6,6,2,5,7,5,5,7,4,7,6,5,6,7,5,39,"female","gb","United Kingdom of Great Britain and Northern Ireland",28,19,24,25,20,14,100.0,67.86,85.71,89.29,71.43,50.0
"fabb5f50-cb22-43ef-916b-a5151058cf39","prolific","2022-01-17T07:22:11.171Z","2022-01-17T07:23:22.495Z","final",5,5,6,4,4,5,5,1,7,4,5,6,6,5,3,7,6,3,6,4,4,4,7,4,,"male",,,23,20,23,18,14,18,82.14,71.43,82.14,64.29,50.0,64.29
"9d886316-bb3e-4ac4-a36f-ed1785a0b940","prolific","2022-01-17T07:22:16.707Z","2022-01-17T07:23:41.810Z","final",4,1,6,7,5,6,2,2,7,7,6,4,1,6,5,7,7,4,4,3,6,7,6,6,31,"other","us","United States of America",20,7,27,26,20,19,71.43,25.0,96.43,92.86,71.43,67.86
"96da30db-df9f-40c1-bf16-1650a5336318","prolific","2022-01-17T07:22:19.009Z","2022-01-17T07:24:11.359Z","final",5,4,5,4,6,3,4,3,5,6,6,5,5,6,6,5,6,6,5,5,2,5,5,6,42,"female","gb","United Kingdom of Great Britain and Northern Ireland",18,18,21,22,24,15,64.29,64.29,75.0,78.57,85.71,53.57
"454130b4-eebf-4b21-9076-99e09d0d3faa","prolific","2022-01-17T07:22:21.337Z","2022-01-17T07:23:14.577Z","final",6,5,3,5,7,6,6,2,5,5,6,2,6,7,7,5,7,7,4,4,2,5,5,7,33,,"gb","United Kingdom of Great Britain and Northern Ireland",21,21,20,23,28,11,75.0,75.0,71.43,82.14,100.0,39.29
"d78f0d9e-5136-4d9d-8833-8a1445db3493","prolific","2022-01-17T07:22:24.586Z","2022-01-17T07:23:26.733Z","final",5,5,6,5,7,7,5,2,4,5,5,5,5,6,7,7,6,7,5,5,5,7,5,7,19,"female","us","United States of America",22,20,23,21,28,19,78.57,71.43,82.14,75.0,100.0,67.86
"0dcb91cd-bbc8-43cc-8f51-ce457c7b05d7","prolific","2022-01-17T07:22:50.996Z","2022-01-17T07:24:17.961Z","final",7,4,6,6,1,5,3,3,3,4,4,4,4,3,5,5,5,5,6,3,6,5,6,6,48,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,14,19,17,17,18,85.71,50.0,67.86,60.71,60.71,64.29
"167c9d40-e4e7-4dd1-8b1a-46f73b2ab8ab","prolific","2022-01-17T07:22:54.554Z","2022-01-17T07:24:14.047Z","final",4,5,6,7,6,5,5,5,6,7,7,1,6,7,4,2,5,5,2,4,1,5,4,6,36,"male","ca","Canada",15,20,22,28,21,9,53.57,71.43,78.57,100.0,75.0,32.14
"f03b8aa1-ad29-4e69-8d06-1c66965353f9","prolific","2022-01-17T07:22:59.799Z","2022-01-17T07:24:52.469Z","final",6,5,6,6,5,6,5,2,5,5,6,1,5,5,6,5,5,6,5,5,3,5,6,5,35,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,20,21,22,22,11,82.14,71.43,75.0,78.57,78.57,39.29
"56aa9785-5e53-41e5-b604-c8e0009f70fe","prolific","2022-01-17T07:23:11.396Z","2022-01-17T07:24:15.350Z","final",6,5,7,6,6,7,6,2,6,7,7,3,5,7,6,5,5,6,7,6,3,5,7,6,35,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,22,23,27,24,13,96.43,78.57,82.14,96.43,85.71,46.43
"c2e14420-f615-446f-b446-db15a7bdb7d8","prolific","2022-01-17T07:23:17.959Z","2022-01-17T07:24:13.989Z","final",5,5,5,6,7,6,5,2,6,7,6,5,6,7,7,6,6,7,6,4,3,4,5,7,21,"male","nz","New Zealand",22,20,21,26,28,16,78.57,71.43,75.0,92.86,100.0,57.14
"45317d50-4207-4bd2-91a6-287947cc2be5","prolific","2022-01-17T07:23:18.043Z","2022-01-17T07:24:37.780Z","final",3,3,4,3,4,4,2,2,5,2,3,4,3,4,4,5,4,6,4,4,3,3,3,6,48,"male","gb","United Kingdom of Great Britain and Northern Ireland",14,12,16,12,20,14,50.0,42.86,57.14,42.86,71.43,50.0
"31548dee-2dca-4152-8ff1-fc2849d1c1d6","prolific","2022-01-17T07:23:20.804Z","2022-01-17T07:24:30.673Z","final",7,2,6,7,7,5,5,1,6,7,5,2,5,6,6,2,7,6,7,5,1,5,7,5,26,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,17,24,25,24,6,92.86,60.71,85.71,89.29,85.71,21.43
"467053ab-5834-45e5-92b9-93969d51048c","prolific","2022-01-17T07:23:21.938Z","2022-01-17T07:24:41.735Z","final",4,3,5,5,5,5,4,3,6,6,6,5,5,5,6,6,5,6,4,4,5,6,6,6,41,"male","gb","United Kingdom of Great Britain and Northern Ireland",19,16,22,22,23,19,67.86,57.14,78.57,78.57,82.14,67.86
"757d4133-0b2c-4aa3-b27f-2093071dae0c","prolific","2022-01-17T07:23:42.604Z","2022-01-17T07:24:36.901Z","final",7,3,5,5,7,6,1,5,5,6,6,3,5,3,6,5,5,6,5,3,5,5,6,6,35,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,12,20,20,25,18,85.71,42.86,71.43,71.43,89.29,64.29
"5f706f16-d8c2-41ba-952c-a247e38d7056","prolific","2022-01-17T07:23:58.327Z","2022-01-17T07:26:33.913Z","final",6,6,5,7,3,6,6,4,6,6,6,5,6,6,6,6,7,6,5,4,3,4,5,7,60,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,22,22,25,22,18,78.57,78.57,78.57,89.29,78.57,64.29
"8d60124f-f8da-4e52-b527-0c6740269eb7","prolific","2022-01-17T07:24:00.357Z","2022-01-17T07:25:04.432Z","final",6,4,5,5,4,6,4,4,5,5,5,4,4,5,5,4,6,4,5,5,5,5,5,6,35,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,17,21,20,19,17,78.57,60.71,75.0,71.43,67.86,60.71
"d113e8c5-75d1-485f-92d3-108e7b315669","prolific","2022-01-17T07:24:20.917Z","2022-01-17T07:25:25.322Z","final",6,4,7,5,2,7,5,3,4,6,4,6,5,6,7,7,5,6,7,2,2,4,5,7,22,"male","us","United States of America",25,16,20,21,22,18,89.29,57.14,71.43,75.0,78.57,64.29
"31ef2945-0912-4e97-a94a-0a0389296cba","prolific","2022-01-17T07:24:24.394Z","2022-01-17T07:25:57.386Z","final",6,6,6,6,7,6,6,4,5,7,5,4,6,7,7,5,6,6,6,6,5,5,7,7,21,"male","ca","Canada",25,24,22,25,27,18,89.29,85.71,78.57,89.29,96.43,64.29
"36a018a5-d5bb-4943-9e42-3750463bac91","prolific","2022-01-17T07:24:46.869Z","2022-01-17T07:26:01.522Z","final",7,2,5,7,4,6,7,3,7,7,6,5,5,7,5,7,7,5,6,5,2,7,7,6,26,"male","ca","Canada",26,19,26,27,20,17,92.86,67.86,92.86,96.43,71.43,60.71
"f45e9385-7b7f-460d-8702-d9ad9dbc629b","prolific","2022-01-17T07:24:50.163Z","2022-01-17T07:26:26.381Z","final",7,5,6,7,7,5,5,4,7,7,7,7,4,7,7,7,7,7,6,5,6,6,3,6,20,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,19,26,28,27,24,75.0,67.86,92.86,100.0,96.43,85.71
"ed8c5e34-0e00-463a-9d0a-d96c1abff545","prolific","2022-01-17T07:24:58.827Z","2022-01-17T07:26:04.250Z","final",6,3,5,7,6,4,2,5,5,6,7,4,4,5,4,5,6,6,5,3,3,4,5,7,39,"male","ca","Canada",20,12,20,25,23,17,71.43,42.86,71.43,89.29,82.14,60.71
"78d47654-a5c3-45e5-9d7d-b13474b4e928","prolific","2022-01-17T07:25:00.043Z","2022-01-17T07:26:05.099Z","final",5,2,5,5,4,5,5,5,5,5,4,3,4,4,5,4,5,5,4,4,5,5,5,5,68,,"gb","United Kingdom of Great Britain and Northern Ireland",19,15,20,18,19,17,67.86,53.57,71.43,64.29,67.86,60.71
"36b4bb13-3c47-47a2-b829-086a62f044e8","prolific","2022-01-17T07:25:03.472Z","2022-01-17T07:26:24.926Z","final",7,5,5,6,3,6,6,1,4,6,6,1,6,6,6,2,6,6,6,5,1,5,7,5,21,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,22,20,24,20,5,92.86,78.57,71.43,85.71,71.43,17.86
"3a6fa8ff-83a9-4cde-8ce2-fb54259d675a","prolific","2022-01-17T07:25:05.522Z","2022-01-17T07:26:43.839Z","final",6,3,5,6,4,6,5,4,6,6,5,4,6,3,4,3,6,6,5,5,6,3,5,7,36,,"gb","United Kingdom of Great Britain and Northern Ireland",22,19,20,20,21,17,78.57,67.86,71.43,71.43,75.0,60.71
"06a8fa5d-826f-45f7-a38e-52c9eaecf07b","prolific","2022-01-17T07:25:21.009Z","2022-01-17T07:27:31.645Z","final",7,6,6,7,6,7,7,5,6,6,6,4,6,7,5,4,5,5,7,7,3,6,6,5,40,"male","nz","New Zealand",27,26,23,26,21,16,96.43,92.86,82.14,92.86,75.0,57.14
"cf01efd9-87f6-4dc9-9008-8b25361b4479","prolific","2022-01-17T07:25:21.686Z","2022-01-17T07:29:24.181Z","final",7,1,7,7,7,7,5,6,5,7,7,7,3,7,7,7,7,7,6,5,6,7,7,7,40,"male","ca","Canada",27,14,26,28,28,26,96.43,50.0,92.86,100.0,100.0,92.86
"e379a877-201f-445a-ad1b-83c0cad5a958","prolific","2022-01-17T07:25:25.247Z","2022-01-17T07:26:04.060Z","final",6,5,6,2,2,6,6,1,3,2,5,3,6,6,7,2,2,7,3,6,1,3,6,7,21,"male","nz","New Zealand",21,23,14,15,23,7,75.0,82.14,50.0,53.57,82.14,25.0
"2f15934e-f8d3-4ca1-83cb-5596f24b9407","prolific","2022-01-17T07:25:42.425Z","2022-01-17T07:26:42.275Z","final",6,5,7,5,7,6,6,5,7,6,5,7,6,5,6,6,6,4,6,4,3,6,6,7,42,,"gb","United Kingdom of Great Britain and Northern Ireland",24,21,26,21,24,21,85.71,75.0,92.86,75.0,85.71,75.0
"32efe257-5838-47f6-85b8-a367a59d5c7d","prolific","2022-01-17T07:25:48.075Z","2022-01-17T07:27:32.168Z","final",7,1,6,5,6,7,6,2,6,7,6,7,6,6,7,5,7,7,5,6,5,7,7,7,,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,19,26,24,27,19,92.86,67.86,92.86,85.71,96.43,67.86
"28e2705c-f002-4163-9756-6452a79095d5","prolific","2022-01-17T07:25:59.097Z","2022-01-17T07:27:36.264Z","final",6,4,7,5,4,5,5,2,5,6,5,6,4,5,5,5,4,4,5,3,6,6,5,5,33,"male","us","United States of America",21,16,22,21,18,19,75.0,57.14,78.57,75.0,64.29,67.86
"96886100-9fd9-47ec-b1a2-f62309f0fa6c","prolific","2022-01-17T07:25:59.218Z","2022-01-17T07:27:23.693Z","final",6,6,6,7,7,7,5,4,7,7,7,6,6,7,7,7,6,7,7,5,6,6,5,7,38,"male","gb","United Kingdom of Great Britain and Northern Ireland",25,22,25,28,28,23,89.29,78.57,89.29,100.0,100.0,82.14
"379c41ba-3491-4fde-bba9-1354b762d0b4","prolific","2022-01-17T07:26:02.326Z","2022-01-17T07:27:15.369Z","final",5,2,6,6,7,6,4,4,6,6,6,4,4,6,7,4,7,6,4,3,1,2,5,6,34,"male","gb","United Kingdom of Great Britain and Northern Ireland",20,13,21,24,26,13,71.43,46.43,75.0,85.71,92.86,46.43
"7e8a6e9a-65bd-4c50-b8ce-7e50aff0f0a5","prolific","2022-01-17T07:26:04.261Z","2022-01-17T07:27:34.620Z","final",7,5,6,7,7,7,5,1,7,7,7,4,3,7,7,7,7,7,4,5,7,5,6,7,37,"male","ca","Canada",24,18,25,28,28,19,85.71,64.29,89.29,100.0,100.0,67.86
"04fe7daf-d9f8-437d-832b-2ad1d4f2da7a","prolific","2022-01-17T07:26:06.747Z","2022-01-17T07:27:45.067Z","final",7,6,6,7,6,7,6,5,6,4,6,5,6,6,5,6,7,6,6,6,6,6,6,4,75,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,24,25,23,21,22,92.86,85.71,89.29,82.14,75.0,78.57
"faaf4cb4-074f-476c-afe1-76d49d8af1a5","prolific","2022-01-17T07:26:14.299Z","2022-01-17T07:28:58.342Z","final",7,6,7,7,7,6,3,2,6,6,7,2,2,7,7,7,7,6,6,2,6,7,7,7,49,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,13,27,27,27,17,92.86,46.43,96.43,96.43,96.43,60.71
"2b60c16d-e60d-401e-800c-fd662c4b316e","prolific","2022-01-17T07:26:22.249Z","2022-01-17T07:28:29.673Z","final",7,6,7,5,5,7,7,3,5,4,6,4,2,6,7,6,5,4,5,5,1,7,7,4,52,"male","au","Australia",26,20,24,21,20,14,92.86,71.43,85.71,75.0,71.43,50.0
"51fd54e0-9bb5-4de0-b550-2535dc75a7ef","prolific","2022-01-17T07:26:44.862Z","2022-01-17T07:28:07.814Z","final",6,4,5,6,5,5,5,3,5,6,5,3,4,6,6,5,5,5,5,5,4,6,6,6,40,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,18,21,23,22,15,78.57,64.29,75.0,82.14,78.57,53.57
"cad090a0-f6bf-48d1-9f2e-d2341e3a7fc8","prolific","2022-01-17T07:27:02.713Z","2022-01-17T07:28:32.858Z","final",5,4,6,5,3,4,3,2,6,5,5,6,4,4,6,6,6,5,3,3,5,6,4,6,21,"male","us","United States of America",16,14,24,19,20,19,57.14,50.0,85.71,67.86,71.43,67.86
"ff99a260-4a77-4e54-bfd2-798cd0a3dc51","prolific","2022-01-17T07:27:15.571Z","2022-01-17T07:28:15.736Z","final",5,3,5,6,7,6,5,2,6,6,4,3,4,5,6,3,5,5,5,5,2,2,5,5,26,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,17,18,21,23,10,75.0,60.71,64.29,75.0,82.14,35.71
"7b773762-805d-444d-b44f-8a14a2494005","prolific","2022-01-17T07:27:26.075Z","2022-01-17T07:28:41.260Z","final",2,1,2,7,7,5,1,1,6,5,6,1,1,1,4,5,7,1,4,4,1,4,2,5,63,,"gb","United Kingdom of Great Britain and Northern Ireland",13,7,19,19,17,8,46.43,25.0,67.86,67.86,60.71,28.57
"8f2e462d-8799-4725-b541-cff3b06cb94e","prolific","2022-01-17T07:27:30.005Z","2022-01-17T07:30:31.642Z","final",6,6,7,7,5,6,4,3,4,7,7,1,4,5,4,5,4,4,5,4,4,5,6,3,32,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,18,20,26,16,13,82.14,64.29,71.43,92.86,57.14,46.43
"8f51bd11-ae6d-4661-b49a-9b0aa10c97d8","prolific","2022-01-17T07:27:31.763Z","2022-01-17T07:28:32.782Z","final",6,5,4,6,5,5,6,3,5,6,5,4,6,5,6,5,5,5,6,5,3,4,5,5,39,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,22,18,22,21,15,78.57,78.57,64.29,78.57,75.0,53.57
"252b0af1-318f-4253-9607-0f9c2d747f7b","prolific","2022-01-17T07:27:37.614Z","2022-01-17T07:28:34.123Z","final",6,3,5,6,6,5,5,3,5,5,5,3,5,6,6,5,6,6,6,6,2,6,6,6,27,"male","us","United States of America",23,19,22,22,24,13,82.14,67.86,78.57,78.57,85.71,46.43
"5d4e7e39-52d0-455b-bf14-349a6dcd5afc","prolific","2022-01-17T07:27:45.093Z","2022-01-17T07:28:58.655Z","final",6,4,5,6,6,5,6,3,5,5,6,4,5,6,6,4,6,6,5,4,2,4,6,6,22,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,19,20,23,24,13,78.57,67.86,71.43,82.14,85.71,46.43
"258dff87-7756-4fa4-8373-b6fe9d3348e6","prolific","2022-01-17T07:27:50.836Z","2022-01-17T07:28:54.683Z","final",4,2,7,5,6,4,2,2,5,5,6,4,3,6,7,4,5,5,2,2,4,4,3,6,31,"male","gb","United Kingdom of Great Britain and Northern Ireland",13,9,21,22,24,14,46.43,32.14,75.0,78.57,85.71,50.0
"c175e67a-945f-4150-9168-3a32d5c6c23c","prolific","2022-01-17T07:27:55.526Z","2022-01-17T07:28:38.880Z","final",7,4,5,6,5,5,6,2,6,6,6,4,6,6,6,4,6,7,4,5,1,2,6,7,24,"male","us","United States of America",22,21,19,24,25,11,78.57,75.0,67.86,85.71,89.29,39.29
"e0756e10-d31b-4308-9d77-31baf2660021","prolific","2022-01-17T07:27:56.825Z","2022-01-17T07:29:20.625Z","final",7,4,5,7,7,6,5,3,7,7,7,4,4,7,4,7,7,6,7,4,5,5,7,3,47,,"gb","United Kingdom of Great Britain and Northern Ireland",27,17,24,28,20,19,96.43,60.71,85.71,100.0,71.43,67.86
"4e7cd02e-04c3-4d52-8f70-788755558590","prolific","2022-01-17T07:27:58.677Z","2022-01-17T07:29:03.354Z","final",7,5,7,7,3,6,7,4,7,7,7,6,6,7,6,7,7,6,7,7,6,7,7,7,57,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,25,28,28,22,23,96.43,89.29,100.0,100.0,78.57,82.14
"8d374b02-05b7-49a2-bd47-055ca8861ae2","prolific","2022-01-17T07:28:22.503Z","2022-01-17T07:29:11.309Z","final",5,6,5,5,5,5,6,4,5,6,6,3,5,5,5,4,5,5,4,5,3,5,5,5,25,"male","us","United States of America",19,22,20,22,20,14,67.86,78.57,71.43,78.57,71.43,50.0
"96a7a57f-9792-46e4-863d-b452430f2051","prolific","2022-01-17T07:28:24.501Z","2022-01-17T07:30:06.928Z","final",7,2,6,6,6,7,1,1,7,7,7,6,3,7,7,7,7,7,6,5,6,7,5,7,46,,"us","United States of America",25,11,27,27,27,20,89.29,39.29,96.43,96.43,96.43,71.43
"c1872986-0749-4f00-9e2a-fdd60b2a257c","prolific","2022-01-17T07:28:25.904Z","2022-01-17T07:31:08.831Z","final",5,3,4,5,7,3,4,1,6,6,6,5,5,6,7,4,6,7,4,4,4,5,5,7,49,,"gb","United Kingdom of Great Britain and Northern Ireland",17,16,21,23,28,14,60.71,57.14,75.0,82.14,100.0,50.0
"0628e07b-54ec-48c1-b4bd-24a203874880","prolific","2022-01-17T07:28:27.870Z","2022-01-17T07:30:29.313Z","final",5,1,5,5,4,4,1,2,4,6,6,4,1,6,5,5,4,6,2,1,3,3,3,5,36,"male","gb","United Kingdom of Great Britain and Northern Ireland",14,4,16,23,20,14,50.0,14.29,57.14,82.14,71.43,50.0
"a6fdd16f-ca68-4ea4-b944-020e40c31116","prolific","2022-01-17T07:28:29.545Z","2022-01-17T07:29:43.029Z","final",6,3,5,4,7,6,3,5,6,6,6,6,4,5,7,4,6,5,5,5,6,3,4,5,52,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,15,20,21,24,21,75.0,53.57,71.43,75.0,85.71,75.0
"a836d953-376d-48eb-bede-d2bc185297b2","prolific","2022-01-17T07:28:36.062Z","2022-01-17T07:29:58.175Z","final",5,5,5,4,6,3,5,5,5,4,4,4,5,5,6,4,5,6,6,6,6,4,4,4,32,"male","gb","United Kingdom of Great Britain and Northern Ireland",18,21,19,17,22,19,64.29,75.0,67.86,60.71,78.57,67.86
"aaadb743-0f1c-473e-b152-232a27195d3b","prolific","2022-01-17T07:28:48.963Z","2022-01-17T07:30:39.027Z","final",6,4,5,7,3,5,5,4,6,6,6,3,5,7,6,6,6,4,4,4,5,6,5,5,59,,"gb","United Kingdom of Great Britain and Northern Ireland",20,18,23,26,18,18,71.43,64.29,82.14,92.86,64.29,64.29
"188c2d34-688a-4bb8-b84c-1dd889d15acf","prolific","2022-01-17T07:28:56.085Z","2022-01-17T07:30:00.118Z","final",6,6,6,6,5,6,5,5,6,6,6,2,6,7,6,5,7,6,5,5,2,4,4,6,28,"female","gb","United Kingdom of Great Britain and Northern Ireland",21,22,23,25,23,14,75.0,78.57,82.14,89.29,82.14,50.0
"f75f19b3-76fa-44e0-befa-ee34931e1807","prolific","2022-01-17T07:29:00.791Z","2022-01-17T07:30:54.116Z","final",6,6,6,7,5,6,6,5,6,7,5,6,6,5,7,6,7,6,6,5,6,6,6,5,48,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,23,25,24,23,23,85.71,82.14,89.29,85.71,82.14,82.14
"e75877f3-4559-4858-8cbe-db738ccecc55","prolific","2022-01-17T07:29:01.265Z","2022-01-17T07:30:42.358Z","final",6,6,7,7,7,7,5,2,7,5,7,2,6,7,5,6,7,2,4,3,1,6,5,7,45,"male","ca","Canada",22,20,27,26,21,11,78.57,71.43,96.43,92.86,75.0,39.29
"fae4546c-c0e5-461b-ba3c-c42fce33c0d4","prolific","2022-01-17T07:29:02.416Z","2022-01-17T07:30:43.671Z","final",6,4,5,6,7,6,5,1,6,6,6,2,4,6,7,5,6,7,6,5,1,5,7,7,30,"male","gb","United Kingdom of Great Britain and Northern Ireland",25,18,22,24,28,9,89.29,64.29,78.57,85.71,100.0,32.14
"ca466ba3-3895-4ae5-8dee-4b45d24852ea","prolific","2022-01-17T07:29:15.640Z","2022-01-17T07:31:55.355Z","final",6,3,4,5,4,4,3,2,5,5,4,3,4,2,5,3,5,5,4,5,3,3,5,5,64,"male","gb","United Kingdom of Great Britain and Northern Ireland",19,15,17,16,19,11,67.86,53.57,60.71,57.14,67.86,39.29
"f220045a-a73f-4fcb-9444-e8b4aa2ded1e","prolific","2022-01-17T07:29:49.685Z","2022-01-17T07:30:51.739Z","final",6,6,6,6,7,6,6,3,5,6,6,3,5,6,6,6,5,7,5,4,4,5,6,7,32,,"gb","United Kingdom of Great Britain and Northern Ireland",23,21,21,24,27,16,82.14,75.0,75.0,85.71,96.43,57.14
"7caff214-1fc8-4d3a-b2a3-90ddc3c103f9","prolific","2022-01-17T07:29:50.780Z","2022-01-17T07:31:26.669Z","final",6,5,4,5,6,5,6,2,4,5,5,3,5,6,5,3,3,5,5,6,2,5,5,6,42,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,22,16,21,22,10,75.0,78.57,57.14,75.0,78.57,35.71
"68053ad2-a55c-4fec-9663-1ac891d03715","prolific","2022-01-17T07:29:50.884Z","2022-01-17T07:31:33.819Z","final",7,5,5,6,7,5,4,1,5,7,6,1,6,5,7,4,7,7,6,6,1,5,6,7,37,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,21,22,24,28,7,85.71,75.0,78.57,85.71,100.0,25.0
"d6efac38-203c-47b4-900a-84bbb827f88e","prolific","2022-01-17T07:29:56.217Z","2022-01-17T07:31:27.759Z","final",7,7,5,6,6,7,6,2,3,6,6,2,7,6,7,2,4,7,7,4,2,5,7,7,46,"male","gb","United Kingdom of Great Britain and Northern Ireland",28,24,17,24,27,8,100.0,85.71,60.71,85.71,96.43,28.57
